year,t,i_d,i_c,i_f,P_emissions,Temp,kd,kc,kf,ks,E_agg,Y_agg,C_agg,SCC,
2185,160,0.000232493,0.065039802,0.155607244,5.406026424,3.235377465,0.012509568,0.897089335,2.280929904,0.005526993,682.0381659,3132.707584,2504.792083,3010.095793,
2186,161,0.000129864,0.063816223,0.160727685,5.231488918,3.238621081,0.011952941,0.900986772,2.28245098,0.005879737,698.9999293,3204.936451,2551.110004,3042.307747,
2187,162,-0.000226425,0.066031781,0.155518748,5.022320505,3.241759974,0.011330239,0.903610872,2.288294232,0.006288159,715.2576896,3279.696281,2618.698267,3073.141358,
2188,163,-0.000542295,0.067109371,0.150257675,4.663945903,3.244773367,0.01038899,0.907980227,2.289309792,0.006945607,732.1883921,3354.855192,2689.716265,3102.417077,
2189,164,-0.001042251,0.062196002,0.162243566,4.174188713,3.247571734,0.009180727,0.913017546,2.285707795,0.007810722,749.1510595,3430.174835,2724.982631,3130.034519,
2190,165,0.006056255,0.064101061,0.153461111,3.460481854,3.250076247,0.00751496,0.913547868,2.292664007,0.009025388,761.487537,3508.565555,2807.422482,3155.901982,
2191,166,0.001075311,0.071361821,0.145664534,3.994339906,3.252152537,0.00856486,0.915688979,2.291644523,0.008457691,784.3902674,3590.551551,2881.130959,3179.806796,
2192,167,-0.000499668,0.062137593,0.16525006,4.259659355,3.25454914,0.00901852,0.923892567,2.283905695,0.008009515,810.7713553,3673.131187,2910.537954,3201.50997,
2193,168,-0.000920298,0.062701009,0.162410238,3.797809541,3.257104936,0.007939236,0.923738173,2.293541559,0.008773814,825.6714414,3758.719871,2982.566854,3220.849941,
2194,169,0.008517043,0.064956193,0.155423098,3.13778469,3.259383622,0.006476701,0.924080065,2.300187441,0.009828299,839.8189475,3844.813783,3060.238997,3237.563178,
2195,170,0.004305619,0.065052091,0.16335411,1.813497475,3.261266293,0.003696007,0.926345667,2.300426848,0.009210099,850.7522812,3929.155565,3108.311975,3251.496256,
2196,171,0.003778691,0.067232281,0.156140643,1.708746993,3.262354391,0.003438577,0.92856237,2.307484278,0.008630784,871.4508008,4022.122116,3200.585843,3262.58788,
2197,172,0.003831632,0.059928474,0.17337529,1.77834902,3.263379639,0.003533484,0.932520145,2.307918583,0.008087908,895.6360537,4116.135958,3239.447635,3270.365086,
2198,173,0.003040113,0.05677648,0.176993458,1.865859836,3.264446649,0.003660583,0.929941794,2.323101509,0.007579178,914.5687481,4215.341659,3316.941313,3274.60791,
2199,174,0.00528858,0.08818067,0.120064079,2.314124437,3.265566165,0.004482735,0.924758515,2.340487028,0.007102448,934.3290665,4317.825332,3494.982641,3274.907314,
2200,175,0.003359752,0.084951256,0.124399247,2.009239189,3.266954639,0.003843025,0.946363376,2.307175335,0.006655704,974.1649802,4411.213845,3567.270334,3270.910834,
2201,176,0.003291683,0.064918267,0.167958755,2.427478946,3.268160183,0.004584396,0.964162641,2.279745842,0.00623706,1017.619331,4508.459401,3551.675618,3262.748209,
2202,177,0.005516125,0.061911259,0.17549445,3.049245009,3.26961667,0.005685964,0.96406405,2.291934335,0.005844749,1046.014087,4618.716679,3617.946547,3250.043652,
2203,178,0.003091957,0.06709337,0.167606235,3.237032937,3.271446217,0.00595997,0.961359799,2.309828426,0.005477114,1068.69886,4731.737494,3724.225354,3231.99608,
2204,179,0.008673999,0.066737596,0.166508519,4.075092885,3.273388437,0.007408318,0.963301187,2.319984576,0.005132604,1102.160433,4847.616304,3807.269893,3208.178387,
2205,180,0.008859667,0.063620702,0.18513333,3.189342881,3.275833493,0.005724907,0.964823551,2.328615517,0.004809763,1121.466028,4959.918378,3826.756473,3178.15093,
2206,181,0.009641684,0.072180862,0.170869596,0.477381775,3.277747098,0.000846093,0.963561687,2.352560164,0.004507229,1121.900533,5074.204638,3936.697431,3141.693038,
2207,182,0.009638541,0.069744738,0.18504723,0.057142926,3.278033527,0.0001,0.969727416,2.363043237,0.004223724,1150.99654,5196.790141,3972.621179,3098.405447,
2208,183,0.009660115,0.079228582,0.167071134,0.057873178,3.278067813,0.0001,0.973460119,2.384964209,0.003958052,1182.019706,5328.185982,4115.856951,3047.678961,
2209,184,0.00963588,0.069464209,0.181159878,0.058612762,3.278102537,0.0001,0.985009754,2.390317454,0.003709091,1223.123208,5458.834118,4197.865596,2988.764958,
2210,185,0.009747027,0.080340619,0.168786173,0.059361798,3.278137705,0.0001,0.98761814,2.40739643,0.003475789,1254.651318,5593.837815,4311.273447,2921.256554,
2211,186,0.009682161,0.07157538,0.18757907,0.060120406,3.278173322,0.0001,0.999302041,2.412923516,0.003257162,1298.240157,5730.979073,4368.492561,2844.512563,
2212,187,0.00969633,0.078298917,0.181614879,0.060888709,3.278209394,0.0001,1.00289471,2.434147425,0.003052286,1332.900377,5875.232943,4477.55313,2757.949875,
2213,188,0.009648689,0.077175501,0.197573863,0.06166683,3.278245927,0.0001,1.011998524,2.449103911,0.002860297,1375.624217,6022.653038,4514.721375,2660.746978,
2214,189,0.009645914,0.081659392,0.190375961,0.062454895,3.278282927,0.0001,1.019633876,2.476690479,0.002680385,1417.656976,6179.499004,4651.576811,2552.202783,
2215,190,0.009563373,0.083176191,0.198333237,0.063253031,3.2783204,0.0001,1.030618444,2.496648965,0.002511788,1465.448984,6338.000693,4722.754684,2431.317979,
2216,191,0.009646157,0.081814628,0.210313236,0.064061366,3.278358352,0.0001,1.04225599,2.522187434,0.002353797,1515.598732,6503.775403,4791.563732,2297.363428,
2217,192,0.009607723,0.083817275,0.210901519,0.064880032,3.278396789,0.0001,1.052090462,2.556318058,0.002205743,1564.714946,6677.359941,4910.888938,2149.337024,
2218,193,0.009998916,0.089163509,0.201366415,0.06570916,3.278435717,0.0001,1.063053745,2.58902736,0.002067002,1616.932984,6855.108287,5072.60457,1986.160693,
2219,194,0.009592719,0.090420252,0.206276356,0.066548883,3.278475142,0.0001,1.077872595,2.611882307,0.001936987,1676.470516,7034.009077,5173.554277,1806.850555,
2220,195,0.009613655,0.088734926,0.222227964,0.067399338,3.278515072,0.0001,1.092909514,2.637580357,0.001815151,1738.225977,7219.06375,5227.785001,1610.495533,
2221,196,0.009596021,0.102181341,0.221488932,0.068260661,3.278555511,0.0001,1.105695913,2.675180815,0.001700978,1798.427848,7414.314291,5297.030162,1395.927494,
2222,197,0.009609844,0.09790309,0.226661714,0.069132991,3.278596468,0.0001,1.128886036,2.710062918,0.001593986,1877.080353,7618.967459,5447.294863,1161.74745,
2223,198,0.009635673,0.099272763,0.240321224,0.070016469,3.278637948,0.0001,1.14729151,2.747304353,0.001493725,1950.593878,7827.28454,5506.388774,906.5146175,
2224,199,0.009625721,0.101908281,0.259746036,0.070911237,3.278679958,0.0001,1.165809769,2.793797967,0.001399769,2026.687649,8046.505715,5523.123541,628.9501859,
2225,200,0.009609992,8.18E-17,1.60E-12,0.07181744,3.278722504,0.0001,1.185480389,2.853664904,0.001311724,2107.222018,8280.065986,8200.922935,327.4053465,
